163,495,429722.1579,3387752.381,0
164,495,429724.4272,3387755.668,0
165,495,429726.6964,3387758.954,0
166,495,429728.9657,3387762.24,2
167,495,429731.235,3387765.527,0
168,495,429733.5043,3387768.813,0
169,496,429735.7736,3387772.1,1
170,496,429738.0429,3387775.386,0
171,496,429740.3121,3387778.673,0
172,496,429742.5814,3387781.959,1
173,496,429744.8507,3387785.246,1
174,496,429747.12,3387788.532,2
175,496,429749.3893,3387791.818,2
176,496,429751.6585,3387795.105,0
177,496,429753.9278,3387798.391,0
178,497,429756.1971,3387801.678,2
179,497,429758.4664,3387804.964,0
180,497,429760.7357,3387808.251,0
181,497,429763.005,3387811.537,0
182,497,429765.2742,3387814.823,2
183,497,429767.5435,3387818.11,2
184,497,429769.8128,3387821.396,2
185,497,429772.0821,3387824.683,2
186,497,429774.3514,3387827.969,2
187,497,429776.6207,3387831.256,2
188,497,429778.8899,3387834.542,0
189,497,429781.1592,3387837.828,0
190,497,429783.4285,3387841.115,2
191,497,429785.6978,3387844.401,1
192,497,429787.9671,3387847.688,1
193,497,429790.2363,3387850.974,1
194,496,429792.5056,3387854.261,1
195,496,429794.7749,3387857.547,2
196,495,429797.0442,3387860.833,1
197,495,429799.3135,3387864.12,1
198,495,429801.5828,3387867.406,1
199,495,429804.0224,3387870.557,2
200,495,429806.715,3387873.506,0
201,495,429809.4098,3387876.454,1
202,495,429812.1047,3387879.402,0
203,495,429814.7996,3387882.349,2
204,495,429817.4945,3387885.297,2
205,495,429820.1893,3387888.244,2
206,493,429822.8842,3387891.192,2
207,493,429825.5791,3387894.139,1
208,493,429828.274,3387897.087,2
209,493,429830.9689,3387900.034,0
210,493,429833.6637,3387902.982,2
211,493,429836.3586,3387905.929,0
212,493,429839.0535,3387908.877,2
213,493,429841.7484,3387911.824,2
214,493,429844.4433,3387914.772,1
215,493,429847.1381,3387917.719,2
216,493,429849.833,3387920.667,0
217,493,429852.5279,3387923.614,0
218,493,429855.2228,3387926.562,1
219,493,429857.9177,3387929.509,0
220,493,429860.6125,3387932.457,0
221,493,429863.3074,3387935.404,0
222,493,429866.0023,3387938.352,2
223,493,429868.6972,3387941.3,0
224,493,429871.3921,3387944.247,0
225,493,429874.0869,3387947.195,1
226,493,429876.7818,3387950.142,0
227,492,429879.4767,3387953.09,0
228,492,429882.1716,3387956.037,0
229,492,429884.8665,3387958.985,1
230,492,429887.5613,3387961.932,2
231,492,429890.2562,3387964.88,2
232,492,429892.9511,3387967.827,2
233,492,429895.646,3387970.775,1
234,492,429898.3408,3387973.722,0
235,492,429901.0357,3387976.67,0
236,492,429903.7312,3387979.617,2
237,492,429906.4482,3387982.544,2
238,492,429909.1757,3387985.461,2
239,492,429911.9033,3387988.379,1
240,492,429914.6308,3387991.296,1
241,492,429917.3584,3387994.213,2
242,492,429920.086,3387997.13,1
243,492,429922.8135,3388000.048,1
244,492,429925.5411,3388002.965,1
245,492,429928.2687,3388005.882,0
246,492,429930.9962,3388008.8,2
247,492,429933.7238,3388011.717,0
248,492,429936.4513,3388014.634,2
249,492,429939.1789,3388017.552,0
250,491,429941.9065,3388020.469,0
251,491,429944.634,3388023.386,2
252,491,429947.3616,3388026.303,0
253,491,429950.0892,3388029.221,1
254,491,429952.8167,3388032.138,0
255,491,429955.5443,3388035.055,0
256,491,429958.2718,3388037.973,0
257,491,429960.9994,3388040.89,0
258,491,429963.727,3388043.807,2
259,491,429966.4545,3388046.725,2
260,491,429969.1821,3388049.642,0
261,490,429971.9097,3388052.559,2
262,490,429974.6372,3388055.476,2
263,490,429977.3648,3388058.394,1
264,490,429980.0923,3388061.311,1
265,490,429982.8199,3388064.228,0
266,490,429985.5475,3388067.146,1
267,490,429988.275,3388070.063,0
268,490,429991.0026,3388072.98,1
269,490,429993.7302,3388075.898,1
270,490,429996.4577,3388078.815,0
271,490,429999.1853,3388081.732,1
272,490,430001.9128,3388084.65,2
273,490,430004.6404,3388087.567,1
274,490,430007.368,3388090.484,1
275,490,430010.0955,3388093.402,2
276,490,430012.8231,3388096.319,0
277,490,430015.5507,3388099.236,0
278,490,430018.2782,3388102.153,0
279,490,430021.0058,3388105.071,0
280,490,430023.7334,3388107.988,0
281,490,430026.4609,3388110.905,2
282,490,430029.1885,3388113.823,0
283,490,430031.916,3388116.74,2
284,490,430034.6436,3388119.657,2
285,490,430037.3712,3388122.575,2
286,490,430040.0987,3388125.492,2
287,490,430042.8263,3388128.409,2
288,490,430045.5539,3388131.327,2
289,490,430048.2814,3388134.244,1
290,490,430051.009,3388137.161,0
291,490,430053.7365,3388140.078,0
292,490,430056.4641,3388142.996,0
293,490,430059.1917,3388145.913,0
294,491,430061.9192,3388148.83,2
295,491,430064.6468,3388151.748,0
296,491,430067.3744,3388154.665,1
297,491,430070.1019,3388157.582,0
298,490,430072.8295,3388160.499,2
299,490,430075.557,3388163.417,2
300,490,430078.2846,3388166.334,1
301,490,430081.0122,3388169.251,1
302,490,430083.7397,3388172.169,1
303,490,430086.4479,3388175.101,0
304,490,430088.7627,3388178.34,0
305,490,430090.9224,3388181.699,0
306,490,430093.082,3388185.059,2
307,490,430095.2417,3388188.418,0
308,489,430097.4014,3388191.778,0
309,489,430099.561,3388195.137,2
310,489,430101.7207,3388198.497,2
311,489,430103.8804,3388201.856,1
312,489,430106.04,3388205.216,2
313,489,430108.1997,3388208.575,0
314,489,430110.3594,3388211.935,2
315,489,430112.519,3388215.294,0
316,489,430114.6787,3388218.654,1
317,489,430116.8384,3388222.013,0
318,489,430118.998,3388225.373,2
319,489,430121.1577,3388228.732,0
320,487,430123.3174,3388232.092,1
321,487,430125.477,3388235.451,1
322,487,430127.6367,3388238.811,1
323,487,430129.7964,3388242.17,2
324,487,430131.956,3388245.529,0
325,487,430134.1157,3388248.889,2
326,488,430136.2754,3388252.248,2
327,488,430138.435,3388255.608,2
328,488,430140.5947,3388258.967,1
329,488,430142.7544,3388262.327,2
330,488,430144.914,3388265.686,0
331,488,430147.0737,3388269.046,1
332,488,430149.2334,3388272.405,0
333,487,430151.3931,3388275.765,2
334,487,430153.5527,3388279.124,1
335,487,430155.7124,3388282.484,1
336,487,430157.8721,3388285.843,0
337,487,430160.0317,3388289.203,1
338,487,430162.1914,3388292.562,2
339,487,430164.3511,3388295.922,2
340,487,430166.5107,3388299.281,0
341,487,430168.6704,3388302.641,2
342,487,430170.8301,3388306,2
343,487,430172.9224,3388309.397,1
344,488,430174.7026,3388312.97,0
345,488,430176.4436,3388316.564,1
346,488,430178.1846,3388320.158,1
347,488,430179.9256,3388323.753,1
348,488,430181.6666,3388327.347,1
349,488,430183.4076,3388330.941,0
350,488,430185.1486,3388334.536,1
351,488,430186.8896,3388338.13,1
352,489,430188.6306,3388341.724,1
353,489,430190.3716,3388345.319,1
354,489,430192.1126,3388348.913,1
355,489,430193.8536,3388352.507,2
356,489,430195.5946,3388356.102,1
357,489,430197.3356,3388359.696,2
358,489,430199.0766,3388363.29,2
359,489,430200.8176,3388366.885,0
360,488,430202.5586,3388370.479,2
361,488,430204.2996,3388374.073,2
362,488,430206.0406,3388377.668,1
363,488,430207.7816,3388381.262,2
364,488,430209.5226,3388384.856,0
365,488,430211.2636,3388388.45,1
366,489,430213.0046,3388392.045,1
367,489,430214.7456,3388395.639,0
368,489,430216.4866,3388399.234,2
369,488,430218.2276,3388402.828,1
370,488,430219.9686,3388406.422,2
371,488,430221.6954,3388410.023,1
372,488,430223.1984,3388413.72,0
373,488,430224.6243,3388417.45,2
374,488,430226.0502,3388421.181,0
375,488,430227.4761,3388424.912,1
376,488,430228.902,3388428.642,2
377,488,430230.3279,3388432.373,2
378,488,430231.7538,3388436.103,0
379,488,430233.1797,3388439.834,0
380,488,430234.6056,3388443.564,0
381,488,430236.0315,3388447.295,2
382,488,430237.4574,3388451.026,0
383,488,430238.8833,3388454.756,0
384,488,430240.3092,3388458.487,2
385,489,430241.7351,3388462.217,2
386,489,430243.161,3388465.948,0
387,489,430244.5869,3388469.678,0
388,489,430246.0128,3388473.409,2
389,489,430247.4387,3388477.139,0
390,489,430248.8646,3388480.87,1
391,489,430250.2905,3388484.601,0
392,489,430251.7164,3388488.331,1
393,490,430253.1423,3388492.062,0
394,490,430254.5682,3388495.792,2
395,490,430255.9941,3388499.523,1
396,490,430257.42,3388503.253,0
397,490,430258.8459,3388506.984,1
398,490,430260.2718,3388510.714,1
399,490,430261.6977,3388514.445,2
400,490,430263.1236,3388518.176,1
401,492,430264.5495,3388521.906,2
402,492,430265.9754,3388525.637,0
403,492,430267.4013,3388529.367,0
404,492,430268.8272,3388533.098,1
405,492,430270.2531,3388536.828,0
406,492,430271.679,3388540.559,2
407,492,430273.1049,3388544.29,0
408,492,430274.5308,3388548.02,1
409,494,430275.9567,3388551.751,0
410,494,430277.3826,3388555.481,1
411,494,430278.8086,3388559.212,1
412,494,430280.2345,3388562.942,1
413,494,430281.6604,3388566.673,2
414,494,430283.0863,3388570.403,1
415,494,430284.5122,3388574.134,0
416,494,430285.9381,3388577.865,2
417,495,430287.364,3388581.595,1
418,495,430288.7899,3388585.326,1
419,495,430290.2158,3388589.056,1
420,495,430291.6417,3388592.787,1
421,495,430293.0676,3388596.517,0
422,495,430294.4935,3388600.248,2
423,495,430295.9194,3388603.978,1
424,495,430297.3453,3388607.709,2
425,496,430298.7712,3388611.439,2
426,496,430300.1971,3388615.17,1
427,496,430301.623,3388618.901,2
428,496,430303.0489,3388622.631,2
429,496,430304.4748,3388626.362,1
430,496,430305.9007,3388630.092,1
431,496,430307.3266,3388633.823,0
432,496,430308.7525,3388637.553,0
433,497,430310.1784,3388641.284,2
434,497,430311.6043,3388645.015,2
435,497,430313.0302,3388648.745,2
436,497,430314.4561,3388652.476,1
437,497,430315.882,3388656.206,2
438,497,430317.3079,3388659.937,0
439,497,430318.7338,3388663.667,0
440,497,430320.1597,3388667.398,0
441,497,430321.5856,3388671.129,0
442,497,430323.0115,3388674.859,0
443,497,430324.4374,3388678.59,0
444,497,430325.8633,3388682.32,2
445,497,430327.2892,3388686.051,0
446,497,430328.7151,3388689.781,1
447,497,430330.141,3388693.512,2
448,497,430331.5669,3388697.242,2
449,496,430332.9928,3388700.973,2
450,496,430334.4187,3388704.703,1
451,496,430335.8446,3388708.434,0
452,496,430337.2705,3388712.165,1
453,496,430338.6964,3388715.895,0
454,496,430340.1223,3388719.626,0
455,496,430341.5482,3388723.356,2
456,496,430342.9741,3388727.087,0
457,494,430344.4,3388730.817,1
458,494,430345.8259,3388734.548,0
459,494,430347.2518,3388738.279,2
460,494,430348.6777,3388742.009,0
461,494,430350.1036,3388745.74,1
462,494,430351.5295,3388749.47,2
463,494,430352.9554,3388753.201,2
464,494,430354.3813,3388756.931,1
465,493,430355.8072,3388760.662,0
466,493,430357.2331,3388764.393,0
467,493,430358.6598,3388768.123,2
468,493,430360.0898,3388771.852,2
469,491,430361.5204,3388775.581,0
470,491,430362.9509,3388779.309,1
471,491,430364.3815,3388783.038,1
472,491,430365.812,3388786.767,2
473,489,430367.2425,3388790.496,1
474,489,430368.6731,3388794.224,0
475,489,430370.1036,3388797.953,0
476,489,430371.5342,3388801.682,1
477,489,430372.9647,3388805.411,1
478,489,430374.3952,3388809.14,1
479,489,430375.8258,3388812.868,2
480,489,430377.2563,3388816.597,2
481,488,430378.6869,3388820.326,1
482,488,430380.1174,3388824.055,1
483,488,430381.5479,3388827.783,0
484,488,430382.9785,3388831.512,1
485,488,430384.409,3388835.241,1
486,488,430385.8396,3388838.97,0
487,488,430387.2701,3388842.699,2
488,488,430388.7006,3388846.427,1
489,488,430390.1312,3388850.156,2
490,486,430391.5617,3388853.885,2
491,486,430392.9922,3388857.614,1
492,486,430394.4228,3388861.342,2
493,486,430395.8533,3388865.071,0
494,486,430397.2839,3388868.8,2
495,486,430398.7144,3388872.529,0
496,486,430400.1449,3388876.258,0
497,486,430401.5755,3388879.987,2
498,488,430403.006,3388883.715,0
499,488,430404.4366,3388887.444,2
500,488,430405.8671,3388891.173,1
501,488,430407.2976,3388894.902,2
502,488,430408.7282,3388898.63,2
503,488,430410.1587,3388902.359,1
504,488,430411.5893,3388906.088,2
505,488,430413.0198,3388909.817,2
506,491,430414.4503,3388913.546,1
507,491,430415.8809,3388917.274,1
508,491,430417.3114,3388921.003,2
509,491,430418.742,3388924.732,2
510,491,430420.1725,3388928.461,2
511,492,430421.603,3388932.189,0
512,492,430423.0336,3388935.918,1
513,492,430424.4641,3388939.647,2
514,495,430425.8947,3388943.376,1
515,495,430427.3252,3388947.105,0
516,495,430428.7557,3388950.833,2
517,495,430430.1863,3388954.562,2
518,495,430431.6168,3388958.291,1
519,495,430433.0474,3388962.02,0
520,495,430434.4779,3388965.749,0
521,495,430435.9084,3388969.477,0
522,496,430437.339,3388973.206,1
523,496,430438.7695,3388976.935,2
524,496,430440.2001,3388980.664,2
525,496,430441.6306,3388984.392,1
526,496,430443.0611,3388988.121,2
527,496,430444.4917,3388991.85,1
528,496,430445.9222,3388995.579,1
529,496,430447.3528,3388999.308,0
530,496,430448.7833,3389003.036,2
531,496,430450.2138,3389006.765,1
532,497,430451.6444,3389010.494,2
533,497,430453.0749,3389014.223,0
534,497,430454.5055,3389017.952,2
535,497,430456.3577,3389021.432,2
536,497,430458.9154,3389024.496,0
537,497,430461.4842,3389027.554,2
538,495,430464.053,3389030.612,0
539,495,430466.6217,3389033.671,2
540,495,430469.1905,3389036.729,2
541,495,430471.7593,3389039.787,1
542,495,430474.328,3389042.845,0
543,495,430476.8968,3389045.903,2
544,495,430479.4656,3389048.961,1
545,495,430482.0344,3389052.019,1
546,495,430484.6031,3389055.077,0
547,495,430487.1719,3389058.135,2
548,493,430489.7791,3389061.16,0
549,493,430492.4459,3389064.132,0
550,493,430495.1134,3389067.105,0
551,493,430497.7809,3389070.077,0
552,493,430500.4484,3389073.05,2
553,493,430503.1159,3389076.022,1
554,493,430505.7833,3389078.994,0
555,493,430508.4508,3389081.967,2
556,493,430511.1183,3389084.939,1
557,493,430513.7858,3389087.911,0
558,491,430516.4533,3389090.884,1
559,491,430519.1207,3389093.856,1
560,491,430521.7882,3389096.828,0
561,491,430524.4557,3389099.801,2
562,491,430527.1232,3389102.773,1
563,491,430529.7907,3389105.745,2
564,491,430532.4582,3389108.718,1
565,491,430535.1256,3389111.69,1
566,491,430537.7931,3389114.662,2
567,491,430540.4606,3389117.635,1
568,489,430543.1293,3389120.605,2
569,489,430546.2822,3389122.95,2
570,489,430549.8296,3389124.785,2
571,489,430553.3769,3389126.62,2
572,489,430556.9243,3389128.455,2
573,489,430560.4716,3389130.289,2
574,489,430564.019,3389132.124,0
575,489,430567.5663,3389133.959,2
576,489,430571.1137,3389135.794,1
577,489,430574.661,3389137.629,2
578,489,430578.2084,3389139.464,1
579,489,430581.7557,3389141.298,0
580,489,430585.3031,3389143.133,1
581,489,430588.8515,3389144.965,1
582,489,430592.6232,3389146.125,2
583,489,430596.5627,3389146.782,2
584,489,430600.5021,3389147.438,2
585,489,430604.4416,3389148.095,0
586,489,430608.381,3389148.752,0
587,489,430612.3204,3389149.408,0
588,489,430616.2599,3389150.065,0
589,487,430620.1993,3389150.721,1
590,487,430624.1388,3389151.378,1
591,487,430628.0782,3389152.034,2
592,488,430632.0176,3389152.691,2
593,488,430635.9571,3389153.348,1
594,488,430639.8965,3389154.004,2
595,488,430643.836,3389154.661,1
596,488,430647.7754,3389155.317,1
597,488,430651.7148,3389155.974,2
598,488,430655.6543,3389156.63,2
599,488,430659.5937,3389157.287,0
600,489,430663.5332,3389157.944,1
601,489,430667.4726,3389158.6,1
602,489,430671.412,3389159.257,2
603,489,430675.3515,3389159.913,0
604,489,430679.2909,3389160.57,2
605,489,430683.2304,3389161.226,1
606,489,430687.1817,3389161.798,2
607,489,430691.1505,3389162.243,2
608,490,430695.1195,3389162.687,0
609,490,430699.0885,3389163.132,2
610,490,430703.0575,3389163.576,1
611,490,430707.0265,3389164.02,0
612,490,430710.9955,3389164.464,2
613,490,430714.9645,3389164.908,0
614,490,430718.9335,3389165.353,0
615,491,430722.9025,3389165.797,1
616,491,430726.8715,3389166.241,0
617,491,430730.8405,3389166.686,2
618,491,430734.8095,3389167.13,2
619,491,430738.7784,3389167.574,1
620,491,430742.7474,3389168.018,1
621,491,430746.7164,3389168.462,1
622,491,430750.6854,3389168.907,2
623,491,430754.6544,3389169.351,2
624,491,430758.6234,3389169.795,2
625,491,430762.5924,3389170.239,1
626,491,430766.5614,3389170.684,1
627,491,430770.5304,3389171.128,0
628,491,430774.4994,3389171.572,1
629,491,430778.4684,3389172.016,0
630,490,430782.4374,3389172.461,0
631,490,430786.4064,3389172.905,2
632,490,430790.3754,3389173.349,1
633,490,430794.342,3389173.808,0
634,490,430798.2722,3389174.504,2
635,490,430802.1898,3389175.28,2
636,490,430806.1073,3389176.057,1
637,490,430810.0249,3389176.833,1
638,490,430813.9425,3389177.609,0
639,490,430817.8601,3389178.386,0
640,490,430821.7776,3389179.162,2
641,490,430825.6952,3389179.939,2
642,490,430829.6128,3389180.715,0
643,490,430833.5304,3389181.492,1
644,490,430837.4479,3389182.268,0
645,489,430841.3655,3389183.045,0
646,489,430845.2831,3389183.821,0
647,489,430849.2007,3389184.598,1
648,489,430853.1182,3389185.374,0
649,489,430857.0358,3389186.151,0
650,489,430860.9534,3389186.927,2
651,489,430864.8709,3389187.703,2
652,489,430868.7885,3389188.48,2
653,488,430872.7061,3389189.256,1
654,488,430876.6237,3389190.033,2
655,488,430880.5412,3389190.809,0
656,488,430884.4588,3389191.586,1
657,488,430888.3764,3389192.362,2
658,488,430892.294,3389193.139,1
659,488,430896.2115,3389193.915,1
660,488,430900.1291,3389194.692,0
661,488,430904.0467,3389195.468,2
662,488,430907.9643,3389196.244,0
663,488,430911.8818,3389197.021,1
664,488,430915.7994,3389197.797,0
665,488,430919.717,3389198.574,2
666,488,430923.6346,3389199.35,0
667,488,430927.5521,3389200.127,1
668,488,430931.4697,3389200.903,0
669,488,430935.3873,3389201.68,2
670,488,430939.3049,3389202.456,1
671,488,430943.1503,3389203.474,2
672,488,430946.8555,3389204.962,0
673,488,430950.5571,3389206.461,2
674,488,430954.2588,3389207.96,2
675,488,430957.9604,3389209.46,2
676,488,430961.662,3389210.959,0
677,488,430965.3637,3389212.458,1
678,488,430969.0653,3389213.958,2
679,488,430972.7669,3389215.457,0
680,488,430976.4686,3389216.957,1
681,488,430980.1702,3389218.456,1
682,488,430983.8718,3389219.955,1
683,488,430987.5735,3389221.455,1
684,488,430991.2751,3389222.954,0
685,489,430994.9767,3389224.454,2
686,489,430998.6784,3389225.953,2
687,489,431002.38,3389227.452,0
688,489,431006.0816,3389228.952,1
689,489,431009.7833,3389230.451,1
690,489,431013.4849,3389231.95,0
691,489,431017.1865,3389233.45,2
692,489,431020.8882,3389234.949,2
693,489,431024.5898,3389236.449,2
694,489,431028.2914,3389237.948,1
695,489,431031.9931,3389239.447,0
696,489,431035.6947,3389240.947,0
697,489,431039.3963,3389242.446,0
698,489,431043.098,3389243.946,1
699,489,431046.7605,3389245.526,2
700,489,431050.2524,3389247.458,2
701,489,431053.7245,3389249.432,2
702,489,431057.1965,3389251.406,0
703,489,431060.6686,3389253.379,1
704,489,431064.1407,3389255.353,1
705,489,431067.6127,3389257.326,0
706,489,431071.0848,3389259.3,2
707,489,431074.5568,3389261.274,2
708,489,431078.0289,3389263.247,0
709,489,431081.501,3389265.221,0
710,489,431084.973,3389267.194,1
711,489,431088.4451,3389269.168,0
712,491,431091.9171,3389271.142,2
713,491,431095.3892,3389273.115,1
714,491,431098.8612,3389275.089,1
715,491,431102.3333,3389277.062,0
716,491,431105.8054,3389279.036,0
717,491,431109.2774,3389281.01,2
718,491,431112.7495,3389282.983,0
719,491,431116.2215,3389284.957,2
720,491,431119.6936,3389286.93,1
721,491,431123.1657,3389288.904,1
722,491,431126.6377,3389290.877,2
723,491,431130.1098,3389292.851,1
724,491,431133.5818,3389294.825,1
725,491,431137.0539,3389296.798,1
726,491,431140.526,3389298.772,2
727,491,431143.998,3389300.746,1
728,491,431147.4701,3389302.719,1
729,491,431150.9421,3389304.693,0
730,491,431154.4142,3389306.666,1
731,491,431157.8863,3389308.64,1
732,491,431161.3583,3389310.613,1
733,491,431164.8304,3389312.587,1
734,491,431168.3024,3389314.561,1
735,491,431171.7676,3389316.546,2
736,491,431175.1646,3389318.645,0
737,491,431178.5443,3389320.773,0
738,491,431181.9239,3389322.901,0
739,491,431185.3036,3389325.029,0
740,491,431188.6833,3389327.157,2
741,491,431192.0629,3389329.284,1
742,490,431195.4426,3389331.412,0
743,490,431198.8223,3389333.54,2
744,489,431202.2019,3389335.668,1
745,489,431205.5816,3389337.796,2
746,489,431208.9613,3389339.924,2
747,489,431212.3409,3389342.052,0
748,489,431215.7206,3389344.18,2
749,489,431219.1003,3389346.308,2
750,489,431222.4799,3389348.436,2
751,489,431225.8596,3389350.564,1
752,489,431229.2393,3389352.692,1
753,489,431232.6189,3389354.82,0
754,489,431235.9986,3389356.948,0
755,489,431239.3783,3389359.076,2
756,488,431242.7579,3389361.203,1
757,488,431246.1376,3389363.331,0
758,488,431249.5173,3389365.459,1
759,488,431252.8969,3389367.587,2
760,488,431256.2766,3389369.715,1
761,488,431259.6563,3389371.843,0
762,489,431263.0359,3389373.971,1
763,489,431266.4156,3389376.099,1
764,489,431269.7953,3389378.227,1
765,489,431273.1749,3389380.355,1
766,489,431276.5546,3389382.483,1
767,489,431279.999,3389384.489,0
768,489,431283.6437,3389386.116,0
769,489,431287.3026,3389387.717,2
770,489,431290.9616,3389389.318,2
771,491,431294.6205,3389390.919,2
772,491,431298.2794,3389392.519,2
773,491,431301.9384,3389394.12,2
774,491,431305.5973,3389395.721,2
775,491,431309.2562,3389397.322,0
776,491,431312.9152,3389398.922,0
777,491,431316.5741,3389400.523,1
778,491,431320.233,3389402.124,2
779,494,431323.8919,3389403.725,2
780,494,431327.5509,3389405.326,0
781,494,431331.2098,3389406.926,0
